ปี,เดือน,ประเภทการทำการประมง,เครื่องมือ,ขนาดเรือ,พื้นที่ทำการประมง,ชนิดสัตว์น้ำ,ปริมาณ(ตัน),มูลค่า(พันบาท)
2566,มกราคม,พื้นบ้าน,ลอบหมึก,น้อยกว่า 10 ตันกรอส,อันดามัน,กุ้งโอคัก,0.17,20.91
2566,มกราคม,พื้นบ้าน,ลอบหมึก,น้อยกว่า 10 ตันกรอส,อันดามัน,กั้งไข่,0.25,72.5
2566,มกราคม,พื้นบ้าน,ลอบหมึก,น้อยกว่า 10 ตันกรอส,อันดามัน,ปูม้า,0.02,4.26
2566,มกราคม,พื้นบ้าน,ลอบหมึก,น้อยกว่า 10 ตันกรอส,อันดามัน,ปูอื่นๆ,0.04,4.72
2566,มกราคม,พื้นบ้าน,ลอบหมึก,น้อยกว่า 10 ตันกรอส,อันดามัน,หมึกกล้วย,24.2,3409.1
2566,มกราคม,พื้นบ้าน,ลอบหมึก,น้อยกว่า 10 ตันกรอส,อันดามัน,หมึกกระดอง,35.36,5410.08
2566,มกราคม,พื้นบ้าน,ลอบหมึก,น้อยกว่า 10 ตันกรอส,อันดามัน,หมึกหอม,70.66,13256.63
2566,มกราคม,พื้นบ้าน,ลอบหมึก,น้อยกว่า 10 ตันกรอส,อันดามัน,สัตว์น้ำอื่นๆ,3.06,189.72
2566,มกราคม,พื้นบ้าน,ลอบหมึก,น้อยกว่า 10 ตันกรอส,อ่าวไทย,ปูทะเล,0.4,70.4
2566,มกราคม,พื้นบ้าน,ลอบหมึก,น้อยกว่า 10 ตันกรอส,อ่าวไทย,หมึกกล้วย,31.16,3779.08
2566,มกราคม,พื้นบ้าน,ลอบหมึก,น้อยกว่า 10 ตันกรอส,อ่าวไทย,หมึกกระดอง,7.78,976
2566,มกราคม,พื้นบ้าน,ลอบหมึก,น้อยกว่า 10 ตันกรอส,อ่าวไทย,หมึกสาย,111.38,14114.9
2566,มกราคม,พื้นบ้าน,ลอบหมึก,น้อยกว่า 10 ตันกรอส,อ่าวไทย,หมึกหอม,43.5,8032.45
2566,มกราคม,พื้นบ้าน,ลอบหมึก,น้อยกว่า 10 ตันกรอส,อ่าวไทย,สัตว์น้ำอื่นๆ,0.1,5.1
2566,มกราคม,พื้นบ้าน,ลอบหมึกสาย,น้อยกว่า 10 ตันกรอส,อันดามัน,หมึกสาย,23.42,2881.97
2566,มกราคม,พื้นบ้าน,ลอบหมึกสาย,น้อยกว่า 10 ตันกรอส,อ่าวไทย,หมึกสาย,187.06,23877.64
2566,มกราคม,พื้นบ้าน,ลอบปลา,น้อยกว่า 10 ตันกรอส,อันดามัน,ปลาแข้งไก่,10.17,661.05
2566,มกราคม,พื้นบ้าน,ลอบปลา,น้อยกว่า 10 ตันกรอส,อันดามัน,ปลาสีกุน,4.74,288.42
2566,มกราคม,พื้นบ้าน,ลอบปลา,น้อยกว่า 10 ตันกรอส,อันดามัน,ปลาจวด,4.08,251.84
2566,มกราคม,พื้นบ้าน,ลอบปลา,น้อยกว่า 10 ตันกรอส,อันดามัน,ปลาทรายแดง,0.99,67.32
2566,มกราคม,พื้นบ้าน,ลอบปลา,น้อยกว่า 10 ตันกรอส,อันดามัน,ปลาทรายขาว,2.99,221.26
2566,มกราคม,พื้นบ้าน,ลอบปลา,น้อยกว่า 10 ตันกรอส,อันดามัน,ปลากะพงแดง,7.11,955.94
2566,มกราคม,พื้นบ้าน,ลอบปลา,น้อยกว่า 10 ตันกรอส,อันดามัน,ปลากะพงขาว,0.25,40.25
2566,มกราคม,พื้นบ้าน,ลอบปลา,น้อยกว่า 10 ตันกรอส,อันดามัน,ปลาตาโต,0.42,26.04
2566,มกราคม,พื้นบ้าน,ลอบปลา,น้อยกว่า 10 ตันกรอส,อันดามัน,ปลาดุกทะเล,2.41,308.48
2566,มกราคม,พื้นบ้าน,ลอบปลา,น้อยกว่า 10 ตันกรอส,อันดามัน,ปลาเก๋า,99.58,18607.77
2566,มกราคม,พื้นบ้าน,ลอบปลา,น้อยกว่า 10 ตันกรอส,อันดามัน,ปลาเลยหน้าดิน,65.72,4740.14
2566,มกราคม,พื้นบ้าน,ลอบปลา,น้อยกว่า 10 ตันกรอส,อันดามัน,ปลาเลยผิวน้ำ,12.81,674.25
2566,มกราคม,พื้นบ้าน,ลอบปลา,น้อยกว่า 10 ตันกรอส,อันดามัน,ปูอื่นๆ,0.1,11.8
2566,มกราคม,พื้นบ้าน,ลอบปลา,น้อยกว่า 10 ตันกรอส,อันดามัน,หมึกกระดอง,0.06,9.18
2566,มกราคม,พื้นบ้าน,ลอบปลา,น้อยกว่า 10 ตันกรอส,อันดามัน,สัตว์น้ำอื่นๆ,5.63,349.06
2566,มกราคม,พื้นบ้าน,ลอบปลา,น้อยกว่า 10 ตันกรอส,อ่าวไทย,ปลาอินทรี,0.01,1.5
2566,มกราคม,พื้นบ้าน,ลอบปลา,น้อยกว่า 10 ตันกรอส,อ่าวไทย,ปลาดาบลาว,0.09,2.7
2566,มกราคม,พื้นบ้าน,ลอบปลา,น้อยกว่า 10 ตันกรอส,อ่าวไทย,ปลาแข้งไก่,2.1,100.2
2566,มกราคม,พื้นบ้าน,ลอบปลา,น้อยกว่า 10 ตันกรอส,อ่าวไทย,ปลาสีกุน,0.07,3.5
2566,มกราคม,พื้นบ้าน,ลอบปลา,น้อยกว่า 10 ตันกรอส,อ่าวไทย,ปลากุเรา,0.17,18.53
2566,มกราคม,พื้นบ้าน,ลอบปลา,น้อยกว่า 10 ตันกรอส,อ่าวไทย,ปลาน้ำดอกไม้,0.35,24.85
2566,มกราคม,พื้นบ้าน,ลอบปลา,น้อยกว่า 10 ตันกรอส,อ่าวไทย,ปลาจวด,0.18,12.6
2566,มกราคม,พื้นบ้าน,ลอบปลา,น้อยกว่า 10 ตันกรอส,อ่าวไทย,ปลาทรายแดง,227.18,17839.45
2566,มกราคม,พื้นบ้าน,ลอบปลา,น้อยกว่า 10 ตันกรอส,อ่าวไทย,ปลากะพงแดง,2.3,262.3
2566,มกราคม,พื้นบ้าน,ลอบปลา,น้อยกว่า 10 ตันกรอส,อ่าวไทย,ปลากะพงขาว,0.78,109
2566,มกราคม,พื้นบ้าน,ลอบปลา,น้อยกว่า 10 ตันกรอส,อ่าวไทย,ปลาตาโต,0.03,1.65
2566,มกราคม,พื้นบ้าน,ลอบปลา,น้อยกว่า 10 ตันกรอส,อ่าวไทย,ปลาเห็ดโคน,0.23,20.7
2566,มกราคม,พื้นบ้าน,ลอบปลา,น้อยกว่า 10 ตันกรอส,อ่าวไทย,ปลาดุกทะเล,1.17,113.91
2566,มกราคม,พื้นบ้าน,ลอบปลา,น้อยกว่า 10 ตันกรอส,อ่าวไทย,ปลากดทะเล,0.6,43.35
2566,มกราคม,พื้นบ้าน,ลอบปลา,น้อยกว่า 10 ตันกรอส,อ่าวไทย,ปลาลิ้นหมา,0.05,2.45
2566,มกราคม,พื้นบ้าน,ลอบปลา,น้อยกว่า 10 ตันกรอส,อ่าวไทย,ปลาเก๋า,30.02,6269.72
2566,มกราคม,พื้นบ้าน,ลอบปลา,น้อยกว่า 10 ตันกรอส,อ่าวไทย,ปลาเลยหน้าดิน,24.1,1165.64
2566,มกราคม,พื้นบ้าน,ลอบปลา,น้อยกว่า 10 ตันกรอส,อ่าวไทย,ปลาเลยผิวน้ำ,0.56,24.42
2566,มกราคม,พื้นบ้าน,ลอบปลา,น้อยกว่า 10 ตันกรอส,อ่าวไทย,ปูม้า,0.04,8.4
2566,มกราคม,พื้นบ้าน,ลอบปลา,น้อยกว่า 10 ตันกรอส,อ่าวไทย,ปูทะเล,0.07,16.87
2566,มกราคม,พื้นบ้าน,ลอบปลา,น้อยกว่า 10 ตันกรอส,อ่าวไทย,ปูอื่นๆ,0.02,2.68
2566,มกราคม,พื้นบ้าน,ลอบปลา,น้อยกว่า 10 ตันกรอส,อ่าวไทย,สัตว์น้ำอื่นๆ,0.15,7.65
2566,มกราคม,พื้นบ้าน,ลอบปู,น้อยกว่า 10 ตันกรอส,อันดามัน,ปลาจวด,0.12,7.44
2566,มกราคม,พื้นบ้าน,ลอบปู,น้อยกว่า 10 ตันกรอส,อันดามัน,ปลากะพงแดง,0.02,3.02
2566,มกราคม,พื้นบ้าน,ลอบปู,น้อยกว่า 10 ตันกรอส,อันดามัน,ปลากระเบน,0.58,33.06
2566,มกราคม,พื้นบ้าน,ลอบปู,น้อยกว่า 10 ตันกรอส,อันดามัน,ปลาฉลาม,0.21,6.09
2566,มกราคม,พื้นบ้าน,ลอบปู,น้อยกว่า 10 ตันกรอส,อันดามัน,ปลาลิ้นหมา,0.28,15.12
2566,มกราคม,พื้นบ้าน,ลอบปู,น้อยกว่า 10 ตันกรอส,อันดามัน,ปลาจักรผาน,0.05,4
2566,มกราคม,พื้นบ้าน,ลอบปู,น้อยกว่า 10 ตันกรอส,อันดามัน,ปลาเก๋า,0.05,9.45
2566,มกราคม,พื้นบ้าน,ลอบปู,น้อยกว่า 10 ตันกรอส,อันดามัน,ปลาเลยหน้าดิน,0.13,9.49
2566,มกราคม,พื้นบ้าน,ลอบปู,น้อยกว่า 10 ตันกรอส,อันดามัน,ปลาเป็ด,0.01,0.08
2566,มกราคม,พื้นบ้าน,ลอบปู,น้อยกว่า 10 ตันกรอส,อันดามัน,กั้งไข่,0.01,2.9
2566,มกราคม,พื้นบ้าน,ลอบปู,น้อยกว่า 10 ตันกรอส,อันดามัน,ปูม้า,214.52,44055.02
2566,มกราคม,พื้นบ้าน,ลอบปู,น้อยกว่า 10 ตันกรอส,อันดามัน,ปูทะเล,54.57,8858.71
2566,มกราคม,พื้นบ้าน,ลอบปู,น้อยกว่า 10 ตันกรอส,อันดามัน,ปูอื่นๆ,70.16,6579.14
2566,มกราคม,พื้นบ้าน,ลอบปู,น้อยกว่า 10 ตันกรอส,อันดามัน,หมึกกระดอง,0.01,1.53
2566,มกราคม,พื้นบ้าน,ลอบปู,น้อยกว่า 10 ตันกรอส,อันดามัน,หอยอื่นๆ,0.04,9.36
2566,มกราคม,พื้นบ้าน,ลอบปู,น้อยกว่า 10 ตันกรอส,อันดามัน,สัตว์น้ำอื่นๆ,1.41,87.42
2566,มกราคม,พื้นบ้าน,ลอบปู,น้อยกว่า 10 ตันกรอส,อ่าวไทย,ปลากระเบน,0.81,42.93
2566,มกราคม,พื้นบ้าน,ลอบปู,น้อยกว่า 10 ตันกรอส,อ่าวไทย,ปลาเก๋า,2.38,461.72
2566,มกราคม,พื้นบ้าน,ลอบปู,น้อยกว่า 10 ตันกรอส,อ่าวไทย,ปูม้า,394.17,79910.1
2566,มกราคม,พื้นบ้าน,ลอบปู,น้อยกว่า 10 ตันกรอส,อ่าวไทย,ปูทะเล,71.22,15220.62
2566,มกราคม,พื้นบ้าน,ลอบปู,น้อยกว่า 10 ตันกรอส,อ่าวไทย,ปูอื่นๆ,61.57,7384.42
2566,มกราคม,พื้นบ้าน,ลอบปู,น้อยกว่า 10 ตันกรอส,อ่าวไทย,หมึกกล้วย,0.01,1.19
2566,มกราคม,พื้นบ้าน,ลอบปู,น้อยกว่า 10 ตันกรอส,อ่าวไทย,หมึกหอม,0.01,1.85
2566,มกราคม,พื้นบ้าน,อวนรุนเคย,น้อยกว่า 10 ตันกรอส,อันดามัน,เคย,0.33,14.85
2566,มกราคม,พื้นบ้าน,อวนรุนเคย,น้อยกว่า 10 ตันกรอส,อ่าวไทย,เคย,1950.15,39003.22
2566,มกราคม,พื้นบ้าน,อวนจมกุ้ง,น้อยกว่า 10 ตันกรอส,อันดามัน,ปลาทู,7.5,457.47
2566,มกราคม,พื้นบ้าน,อวนจมกุ้ง,น้อยกว่า 10 ตันกรอส,อันดามัน,ปลาดาบลาว,0.1,3
2566,มกราคม,พื้นบ้าน,อวนจมกุ้ง,น้อยกว่า 10 ตันกรอส,อันดามัน,ปลาแข้งไก่,0.02,1.12
2566,มกราคม,พื้นบ้าน,อวนจมกุ้ง,น้อยกว่า 10 ตันกรอส,อันดามัน,ปลาสีกุน,0.03,1.83
2566,มกราคม,พื้นบ้าน,อวนจมกุ้ง,น้อยกว่า 10 ตันกรอส,อันดามัน,ปลากุเรา,0.75,80.25
2566,มกราคม,พื้นบ้าน,อวนจมกุ้ง,น้อยกว่า 10 ตันกรอส,อันดามัน,ปลาหลังเขียว,0.1,1.37
2566,มกราคม,พื้นบ้าน,อวนจมกุ้ง,น้อยกว่า 10 ตันกรอส,อันดามัน,ปลากระบอก,0.05,5.8
2566,มกราคม,พื้นบ้าน,อวนจมกุ้ง,น้อยกว่า 10 ตันกรอส,อันดามัน,ปลาน้ำดอกไม้,0.17,12.07
2566,มกราคม,พื้นบ้าน,อวนจมกุ้ง,น้อยกว่า 10 ตันกรอส,อันดามัน,ปลาจวด,10.81,669.68
2566,มกราคม,พื้นบ้าน,อวนจมกุ้ง,น้อยกว่า 10 ตันกรอส,อันดามัน,ปลาทรายแดง,0.06,4.98
2566,มกราคม,พื้นบ้าน,อวนจมกุ้ง,น้อยกว่า 10 ตันกรอส,อันดามัน,ปลาทรายขาว,0.98,60.76
2566,มกราคม,พื้นบ้าน,อวนจมกุ้ง,น้อยกว่า 10 ตันกรอส,อันดามัน,ปลาดาบเงิน,0.26,12.74
2566,มกราคม,พื้นบ้าน,อวนจมกุ้ง,น้อยกว่า 10 ตันกรอส,อันดามัน,ปลาตาโต,0.09,5.22
2566,มกราคม,พื้นบ้าน,อวนจมกุ้ง,น้อยกว่า 10 ตันกรอส,อันดามัน,ปลาเห็ดโคน,0.08,6.42
2566,มกราคม,พื้นบ้าน,อวนจมกุ้ง,น้อยกว่า 10 ตันกรอส,อันดามัน,ปลาดุกทะเล,0.09,13.14
2566,มกราคม,พื้นบ้าน,อวนจมกุ้ง,น้อยกว่า 10 ตันกรอส,อันดามัน,ปลากดทะเล,0.36,32.48
2566,มกราคม,พื้นบ้าน,อวนจมกุ้ง,น้อยกว่า 10 ตันกรอส,อันดามัน,ปลากระเบน,0.16,9.12
2566,มกราคม,พื้นบ้าน,อวนจมกุ้ง,น้อยกว่า 10 ตันกรอส,อันดามัน,ปลาเก๋า,0.03,5.67
2566,มกราคม,พื้นบ้าน,อวนจมกุ้ง,น้อยกว่า 10 ตันกรอส,อันดามัน,ปลาเลยหน้าดิน,0.98,70.46
2566,มกราคม,พื้นบ้าน,อวนจมกุ้ง,น้อยกว่า 10 ตันกรอส,อันดามัน,ปลาเลยผิวน้ำ,1.3,66.38
2566,มกราคม,พื้นบ้าน,อวนจมกุ้ง,น้อยกว่า 10 ตันกรอส,อันดามัน,ปลาเป็ด,0.04,0.34
2566,มกราคม,พื้นบ้าน,อวนจมกุ้ง,น้อยกว่า 10 ตันกรอส,อันดามัน,กุ้งแชบ๊วย,134.75,30659.6
2566,มกราคม,พื้นบ้าน,อวนจมกุ้ง,น้อยกว่า 10 ตันกรอส,อันดามัน,กุ้งกุลาดำ,0.16,31.36
2566,มกราคม,พื้นบ้าน,อวนจมกุ้ง,น้อยกว่า 10 ตันกรอส,อันดามัน,กุ้งกุลาลาย,0.73,135.05
2566,มกราคม,พื้นบ้าน,อวนจมกุ้ง,น้อยกว่า 10 ตันกรอส,อันดามัน,กุ้งเหลือง,0.8,93.6
2566,มกราคม,พื้นบ้าน,อวนจมกุ้ง,น้อยกว่า 10 ตันกรอส,อันดามัน,กุ้งโอคัก,0.73,81.28
2566,มกราคม,พื้นบ้าน,อวนจมกุ้ง,น้อยกว่า 10 ตันกรอส,อันดามัน,กุ้งอื่นๆ,5.02,682.44
2566,มกราคม,พื้นบ้าน,อวนจมกุ้ง,น้อยกว่า 10 ตันกรอส,อันดามัน,กั้งไข่,0.21,59.5
2566,มกราคม,พื้นบ้าน,อวนจมกุ้ง,น้อยกว่า 10 ตันกรอส,อันดามัน,ปูม้า,0.69,146.45
2566,มกราคม,พื้นบ้าน,อวนจมกุ้ง,น้อยกว่า 10 ตันกรอส,อันดามัน,หมึกกระดอง,0.05,7.65
2566,มกราคม,พื้นบ้าน,อวนจมกุ้ง,น้อยกว่า 10 ตันกรอส,อันดามัน,หมึกหอม,0.74,138.86
2566,มกราคม,พื้นบ้าน,อวนจมกุ้ง,น้อยกว่า 10 ตันกรอส,อันดามัน,สัตว์น้ำอื่นๆ,6.22,385.64
2566,มกราคม,พื้นบ้าน,อวนจมกุ้ง,น้อยกว่า 10 ตันกรอส,อ่าวไทย,ปลาทู,1.51,112.32
2566,มกราคม,พื้นบ้าน,อวนจมกุ้ง,น้อยกว่า 10 ตันกรอส,อ่าวไทย,ปลาลัง,2.19,153.3
2566,มกราคม,พื้นบ้าน,อวนจมกุ้ง,น้อยกว่า 10 ตันกรอส,อ่าวไทย,ปลาดาบลาว,0.2,10.2
2566,มกราคม,พื้นบ้าน,อวนจมกุ้ง,น้อยกว่า 10 ตันกรอส,อ่าวไทย,ปลาแข้งไก่,0.72,33.12
2566,มกราคม,พื้นบ้าน,อวนจมกุ้ง,น้อยกว่า 10 ตันกรอส,อ่าวไทย,ปลาสีกุน,0.64,32
2566,มกราคม,พื้นบ้าน,อวนจมกุ้ง,น้อยกว่า 10 ตันกรอส,อ่าวไทย,ปลากุเรา,0.4,52.8
2566,มกราคม,พื้นบ้าน,อวนจมกุ้ง,น้อยกว่า 10 ตันกรอส,อ่าวไทย,ปลาหลังเขียว,28.47,569.4
2566,มกราคม,พื้นบ้าน,อวนจมกุ้ง,น้อยกว่า 10 ตันกรอส,อ่าวไทย,ปลากระบอก,0.06,6.42
2566,มกราคม,พื้นบ้าน,อวนจมกุ้ง,น้อยกว่า 10 ตันกรอส,อ่าวไทย,ปลาจะละเม็ดขาว,0.09,17.3
2566,มกราคม,พื้นบ้าน,อวนจมกุ้ง,น้อยกว่า 10 ตันกรอส,อ่าวไทย,ปลาจวด,20.91,1415.05
2566,มกราคม,พื้นบ้าน,อวนจมกุ้ง,น้อยกว่า 10 ตันกรอส,อ่าวไทย,ปลาทรายแดง,2.65,212
2566,มกราคม,พื้นบ้าน,อวนจมกุ้ง,น้อยกว่า 10 ตันกรอส,อ่าวไทย,ปลาปากคม,0.49,22.54
2566,มกราคม,พื้นบ้าน,อวนจมกุ้ง,น้อยกว่า 10 ตันกรอส,อ่าวไทย,ปลาดาบเงิน,0.3,9.9
2566,มกราคม,พื้นบ้าน,อวนจมกุ้ง,น้อยกว่า 10 ตันกรอส,อ่าวไทย,ปลากะพงแดง,0.02,2.7
2566,มกราคม,พื้นบ้าน,อวนจมกุ้ง,น้อยกว่า 10 ตันกรอส,อ่าวไทย,ปลาตาโต,1.63,60.31
2566,มกราคม,พื้นบ้าน,อวนจมกุ้ง,น้อยกว่า 10 ตันกรอส,อ่าวไทย,ปลาเห็ดโคน,0.18,15
2566,มกราคม,พื้นบ้าน,อวนจมกุ้ง,น้อยกว่า 10 ตันกรอส,อ่าวไทย,ปลากดทะเล,3.23,281.01
2566,มกราคม,พื้นบ้าน,อวนจมกุ้ง,น้อยกว่า 10 ตันกรอส,อ่าวไทย,ปลากระเบน,0.94,49.82
2566,มกราคม,พื้นบ้าน,อวนจมกุ้ง,น้อยกว่า 10 ตันกรอส,อ่าวไทย,ปลาฉลาม,0.07,4.2
2566,มกราคม,พื้นบ้าน,อวนจมกุ้ง,น้อยกว่า 10 ตันกรอส,อ่าวไทย,ปลาลิ้นหมา,2.03,99.28
2566,มกราคม,พื้นบ้าน,อวนจมกุ้ง,น้อยกว่า 10 ตันกรอส,อ่าวไทย,ปลาจักรผาน,0.92,50.6
2566,มกราคม,พื้นบ้าน,อวนจมกุ้ง,น้อยกว่า 10 ตันกรอส,อ่าวไทย,ปลาเก๋า,0.1,16
2566,มกราคม,พื้นบ้าน,อวนจมกุ้ง,น้อยกว่า 10 ตันกรอส,อ่าวไทย,ปลาเลยหน้าดิน,11.32,521.16
2566,มกราคม,พื้นบ้าน,อวนจมกุ้ง,น้อยกว่า 10 ตันกรอส,อ่าวไทย,ปลาเลยผิวน้ำ,15.67,736.33
2566,มกราคม,พื้นบ้าน,อวนจมกุ้ง,น้อยกว่า 10 ตันกรอส,อ่าวไทย,ปลาเป็ด,4.96,64.48
2566,มกราคม,พื้นบ้าน,อวนจมกุ้ง,น้อยกว่า 10 ตันกรอส,อ่าวไทย,กุ้งแชบ๊วย,704.65,162333.26
2566,มกราคม,พื้นบ้าน,อวนจมกุ้ง,น้อยกว่า 10 ตันกรอส,อ่าวไทย,กุ้งกุลาดำ,30.57,4892.51
2566,มกราคม,พื้นบ้าน,อวนจมกุ้ง,น้อยกว่า 10 ตันกรอส,อ่าวไทย,กุ้งกุลาลาย,13.94,2250.65
2566,มกราคม,พื้นบ้าน,อวนจมกุ้ง,น้อยกว่า 10 ตันกรอส,อ่าวไทย,กุ้งเหลือง,29.38,3236.3
2566,มกราคม,พื้นบ้าน,อวนจมกุ้ง,น้อยกว่า 10 ตันกรอส,อ่าวไทย,กุ้งโอคัก,90.49,10699.48
2566,มกราคม,พื้นบ้าน,อวนจมกุ้ง,น้อยกว่า 10 ตันกรอส,อ่าวไทย,กุ้งอื่นๆ,263.67,29406.14
2566,มกราคม,พื้นบ้าน,อวนจมกุ้ง,น้อยกว่า 10 ตันกรอส,อ่าวไทย,กั้งไข่,1.25,233.86
2566,มกราคม,พื้นบ้าน,อวนจมกุ้ง,น้อยกว่า 10 ตันกรอส,อ่าวไทย,ปูม้า,62.22,13074.3
2566,มกราคม,พื้นบ้าน,อวนจมกุ้ง,น้อยกว่า 10 ตันกรอส,อ่าวไทย,ปูอื่นๆ,4.2,462
2566,มกราคม,พื้นบ้าน,อวนจมกุ้ง,น้อยกว่า 10 ตันกรอส,อ่าวไทย,หมึกกระดอง,0.31,37.8
2566,มกราคม,พื้นบ้าน,อวนจมกุ้ง,น้อยกว่า 10 ตันกรอส,อ่าวไทย,หมึกสาย,0.01,1.3
2566,มกราคม,พื้นบ้าน,อวนจมกุ้ง,น้อยกว่า 10 ตันกรอส,อ่าวไทย,สัตว์น้ำอื่นๆ,25.38,1416.33
2566,มกราคม,พื้นบ้าน,อวนจมปู,น้อยกว่า 10 ตันกรอส,อันดามัน,ปลาแข้งไก่,0.76,49.4
2566,มกราคม,พื้นบ้าน,อวนจมปู,น้อยกว่า 10 ตันกรอส,อันดามัน,ปลากุเรา,0.05,5.35
2566,มกราคม,พื้นบ้าน,อวนจมปู,น้อยกว่า 10 ตันกรอส,อันดามัน,ปลาจวด,0.69,41.74
2566,มกราคม,พื้นบ้าน,อวนจมปู,น้อยกว่า 10 ตันกรอส,อันดามัน,ปลาทรายแดง,0.17,14.62
2566,มกราคม,พื้นบ้าน,อวนจมปู,น้อยกว่า 10 ตันกรอส,อันดามัน,ปลาทรายขาว,0.18,11.16
2566,มกราคม,พื้นบ้าน,อวนจมปู,น้อยกว่า 10 ตันกรอส,อันดามัน,ปลากะพงแดง,3.1,468.1
2566,มกราคม,พื้นบ้าน,อวนจมปู,น้อยกว่า 10 ตันกรอส,อันดามัน,ปลาตาโต,0.77,40.66
2566,มกราคม,พื้นบ้าน,อวนจมปู,น้อยกว่า 10 ตันกรอส,อันดามัน,ปลาเห็ดโคน,0.03,2.79
2566,มกราคม,พื้นบ้าน,อวนจมปู,น้อยกว่า 10 ตันกรอส,อันดามัน,ปลาดุกทะเล,0.11,14.08
2566,มกราคม,พื้นบ้าน,อวนจมปู,น้อยกว่า 10 ตันกรอส,อันดามัน,ปลากดทะเล,0.11,8.8
2566,มกราคม,พื้นบ้าน,อวนจมปู,น้อยกว่า 10 ตันกรอส,อันดามัน,ปลากระเบน,33.74,1927.23
2566,มกราคม,พื้นบ้าน,อวนจมปู,น้อยกว่า 10 ตันกรอส,อันดามัน,ปลาฉลาม,0.03,0.87
2566,มกราคม,พื้นบ้าน,อวนจมปู,น้อยกว่า 10 ตันกรอส,อันดามัน,ปลาลิ้นหมา,0.38,21.36
2566,มกราคม,พื้นบ้าน,อวนจมปู,น้อยกว่า 10 ตันกรอส,อันดามัน,ปลาจักรผาน,0.79,62.39
2566,มกราคม,พื้นบ้าน,อวนจมปู,น้อยกว่า 10 ตันกรอส,อันดามัน,ปลาเก๋า,0.19,35.46
2566,มกราคม,พื้นบ้าน,อวนจมปู,น้อยกว่า 10 ตันกรอส,อันดามัน,ปลาเลยหน้าดิน,33.36,2247.9
2566,มกราคม,พื้นบ้าน,อวนจมปู,น้อยกว่า 10 ตันกรอส,อันดามัน,ปลาเลยผิวน้ำ,9.44,514.66
2566,มกราคม,พื้นบ้าน,อวนจมปู,น้อยกว่า 10 ตันกรอส,อันดามัน,ปลาเป็ด,0.03,0.28
2566,มกราคม,พื้นบ้าน,อวนจมปู,น้อยกว่า 10 ตันกรอส,อันดามัน,กุ้งแชบ๊วย,0.13,32.5
2566,มกราคม,พื้นบ้าน,อวนจมปู,น้อยกว่า 10 ตันกรอส,อันดามัน,กั้งกระดาน,3.81,833.4
2566,มกราคม,พื้นบ้าน,อวนจมปู,น้อยกว่า 10 ตันกรอส,อันดามัน,กั้งไข่,6.41,1854.7
2566,มกราคม,พื้นบ้าน,อวนจมปู,น้อยกว่า 10 ตันกรอส,อันดามัน,ปูม้า,333.62,69513.8
2566,มกราคม,พื้นบ้าน,อวนจมปู,น้อยกว่า 10 ตันกรอส,อันดามัน,ปูทะเล,0.09,14.91
2566,มกราคม,พื้นบ้าน,อวนจมปู,น้อยกว่า 10 ตันกรอส,อันดามัน,ปูอื่นๆ,40.21,3495.72
2566,มกราคม,พื้นบ้าน,อวนจมปู,น้อยกว่า 10 ตันกรอส,อันดามัน,หมึกกระดอง,1.14,174.42
2566,มกราคม,พื้นบ้าน,อวนจมปู,น้อยกว่า 10 ตันกรอส,อันดามัน,หมึกสาย,14.33,1900.65
2566,มกราคม,พื้นบ้าน,อวนจมปู,น้อยกว่า 10 ตันกรอส,อันดามัน,หอยอื่นๆ,4.16,829.02
2566,มกราคม,พื้นบ้าน,อวนจมปู,น้อยกว่า 10 ตันกรอส,อันดามัน,สัตว์น้ำอื่นๆ,7.3,453.08
2566,มกราคม,พื้นบ้าน,อวนจมปู,น้อยกว่า 10 ตันกรอส,อ่าวไทย,ปลาทู,1.12,87.36
2566,มกราคม,พื้นบ้าน,อวนจมปู,น้อยกว่า 10 ตันกรอส,อ่าวไทย,ปลาลัง,0.7,49
2566,มกราคม,พื้นบ้าน,อวนจมปู,น้อยกว่า 10 ตันกรอส,อ่าวไทย,ปลาแข้งไก่,1.26,59.72
2566,มกราคม,พื้นบ้าน,อวนจมปู,น้อยกว่า 10 ตันกรอส,อ่าวไทย,ปลาสีกุน,0.19,9.5
2566,มกราคม,พื้นบ้าน,อวนจมปู,น้อยกว่า 10 ตันกรอส,อ่าวไทย,ปลาสีกุนตาโต,0.84,45.36
2566,มกราคม,พื้นบ้าน,อวนจมปู,น้อยกว่า 10 ตันกรอส,อ่าวไทย,ปลากุเรา,0.07,6.31
2566,มกราคม,พื้นบ้าน,อวนจมปู,น้อยกว่า 10 ตันกรอส,อ่าวไทย,ปลาน้ำดอกไม้,0.05,3.25
2566,มกราคม,พื้นบ้าน,อวนจมปู,น้อยกว่า 10 ตันกรอส,อ่าวไทย,ปลาจวด,6.51,429.8
2566,มกราคม,พื้นบ้าน,อวนจมปู,น้อยกว่า 10 ตันกรอส,อ่าวไทย,ปลาทรายแดง,0.07,5.32
2566,มกราคม,พื้นบ้าน,อวนจมปู,น้อยกว่า 10 ตันกรอส,อ่าวไทย,ปลาทรายขาว,0.13,9.8
2566,มกราคม,พื้นบ้าน,อวนจมปู,น้อยกว่า 10 ตันกรอส,อ่าวไทย,ปลากะพงแดง,0.18,22.41
2566,มกราคม,พื้นบ้าน,อวนจมปู,น้อยกว่า 10 ตันกรอส,อ่าวไทย,ปลาตาโต,0.02,1.67
